"Country","Year","Share_below_10_a_day","Share_below_2_a_day","Share_below_20_a_day","Share_below_5_a_day","Region","Region_USSR_Yugo","GDP.per.capita","GDP.per.capita_source","Population","Population_source","baseline_GCIP_income_vZ","baseline_GCIP_income_vZ_source","alt_GCIP_consumption_vZ","alt_GCIP_consumption_vZ_source","alt_Povcal_vZ","alt_Povcal_vZ_source"
"Mauritius","1929","72.776821264109","10.9381207995831","91.8756719804234","42.6770147604414","SSA","SSA","3150.83155250367","Extrapolated using Prados de la Ecosura (2012)","364083.17587722","Extrapolated using average regional growth rate","0.4646650375","regional average","0.4646650375","regional average","0.4646650375","regional average"
"Mauritius","1950","61.325008099941","3.66801930230138","88.1577677418781","27.1822456354679","SSA","SSA","3942","Maddison - original","481000","MDP","0.416007780769231","regional average","0.416007780769231","regional average","0.416007780769231","regional average"
"Mauritius","1960","64.9649163011998","14.190770964281","84.4113300472787","40.4095274217917","SSA","SSA","4396","Maddison - original","663000","MDP","0.56551355","GCIP (income) - original","0.3580029","GCIP_consumption_gini_original","0.518545579166667","regional average"
"Mauritius","1970","62.9760476510839","13.0306789994596","83.105772853031","38.3647335910876","SSA","SSA","4662","Maddison - original","830000","MDP","0.56551355","GCIP (income) - original","0.3580029","GCIP_consumption_gini_original","0.506116472","regional average"
"Mauritius","1980","48.697667575915","6.82685012922944","72.3905786592848","25.4695941653133","SSA","SSA","6970","Maddison - original","964000","MDP","0.56551355","GCIP (income) - original","0.3580029","GCIP_consumption_gini_original","0.3565342","Povcal_gini_original"
"Mauritius","1990","31.3898969745041","2.61297634395632","55.6580791846275","13.3077019888324","SSA","SSA","11489","Maddison - original","1062000","MDP","0.56551355","GCIP (income) - original","0.3580029","GCIP_consumption_gini_original","0.3565342","Povcal_gini_original"
"Mauritius","2000","24.7910288373147","1.62891741498575","47.8489088850193","9.54002115568104","SSA","SSA","14272","Maddison - original","1186000","MDP","0.56551355","GCIP (income) - original","0.3580029","GCIP_consumption_gini_original","0.3565342","Povcal_gini_original"
"Mauritius","2005","23.9053108384531","1.51742156162068","46.7236956509718","9.06952021329712","SSA","SSA","14725","Maddison - original","1243000","MDP","0.56551355","GCIP (income) - original","0.3580029","GCIP_consumption_gini_original","0.3565342","Povcal_gini_original"
"Mauritius","2010","21.1098683178627","1.18763866304111","43.0745108621625","7.62506145010588","SSA","SSA","16269","Maddison - original","1294000","MDP","0.56477957","GCIP (income) - original","0.35967449","GCIP_consumption_gini_original","0.384654","Povcal_gini_original"
"Mauritius","2017","16.6073655841647","0.755576618378505","36.6531380664605","5.49612821897594","SSA","SSA","19522","Maddison - original","1356000","MDP","0.56433676","GCIP (income) - original","0.34988013","GCIP_consumption_gini_original","0.3676121","Povcal_gini_original"
"Mexico","1820","98.2266383896903","47.5897147934961","99.8796223906263","87.9249177654159","LAC","LAC","1007","Maddison - original","6587000","MDP","0.4011364","van Zanden et al. (2014) - original","0.4011364","vZ_gini_original","0.4011364","vZ_gini_original"
"Mexico","1850","99.2753246738976","36.3232174257915","99.9868047137996","89.2736575607999","LAC","LAC","1054","Maddison - original","7662000","MDP","0.316158","van Zanden et al. (2014) - original","0.316158","vZ_gini_original","0.316158","vZ_gini_original"
"Mexico","1870","96.1349253319943","54.8374412309974","99.3338728284055","85.4994296409944","LAC","LAC","1046","Maddison - original","9219000","MDP","0.5109479","van Zanden et al. (2014) - original","0.5109479","vZ_gini_original","0.5109479","vZ_gini_original"
"Mexico","1890","92.5053492532246","30.1088034521382","98.8830242722631","72.4169773111483","LAC","LAC","1568","Maddison - original","11729000","MDP","0.4382773","van Zanden et al. (2014) - original","0.4382773","vZ_gini_original","0.4382773","vZ_gini_original"
"Mexico","1910","83.8469067971687","25.9432163839531","95.4639040595513","61.2089418785821","LAC","LAC","2240","Maddison - original","15000000","MDP","0.5140618","van Zanden et al. (2014) - original","0.5140618","vZ_gini_original","0.5140618","vZ_gini_original"
"Mexico","1929","82.0464510965352","27.7281906903531","94.1399168258933","60.5513899694451","LAC","LAC","2424","Maddison - original","16875000","MDP","0.5495322","van Zanden et al. (2014) - original","0.5495322","vZ_gini_original","0.5495322","vZ_gini_original"
"Mexico","1950","70.5700148356105","14.4011758167934","89.0910482113633","44.0519613483602","LAC","LAC","3510","Maddison - original","28485000","MDP","0.5221711","van Zanden et al. (2014) - original","0.5221711","vZ_gini_original","0.5221711","vZ_gini_original"
